t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,host_mem_used_mib
1062.16,27.98,4084.7,,,,,55.95,2814.7
1063.16,50.0,4035.5,,,,,100.0,2814.8
1064.16,28.3,4037.3,,,,,56.6,2805.7
1065.16,50.0,4061.9,,,,,100.0,2812.5
1066.16,50.0,4061.9,,,,,100.0,2808.8
1067.16,50.0,4060.1,,,,,100.0,2815.2
1068.16,50.0,4012.7,,,,,100.0,2815.2
1069.16,27.99,4012.8,,,,,55.98,2808.3
1070.16,27.94,4061.9,,,,,55.87,2813.0
1071.16,50.0,4086.4,,,,,100.0,2813.2
1072.16,50.0,4060.1,,,,,100.0,2815.4
1073.16,50.0,4012.7,,,,,100.0,2815.5
1074.16,27.97,4037.3,,,,,55.95,2812.9
1075.16,50.0,4037.3,,,,,100.0,2810.4
1076.16,27.97,4109.1,,,,,55.94,2814.5
1077.16,50.0,4060.1,,,,,100.0,2815.8
1078.16,50.0,4012.7,,,,,100.0,2809.5
1079.16,27.95,4037.3,,,,,55.9,2813.5
1080.16,50.0,4061.9,,,,,100.0,2813.9
1081.16,50.0,4084.7,,,,,100.0,2816.1
1082.17,50.0,4035.5,,,,,100.0,2816.1
1083.17,28.27,4012.8,,,,,56.54,2813.7
1084.17,27.99,4037.3,,,,,55.97,2812.3
1085.17,50.0,4061.9,,,,,100.0,2810.0
1086.17,50.0,4084.7,,,,,100.0,2816.6
1087.17,50.0,4035.5,,,,,100.0,2816.7
1088.17,28.3,4012.8,,,,,56.6,2809.2
1089.17,50.0,4037.3,,,,,100.0,2808.2
1090.17,27.98,4086.4,,,,,55.97,2814.6
1091.17,50.0,4084.7,,,,,100.0,2816.7
1092.17,50.0,4035.5,,,,,100.0,2816.7
1093.17,28.3,4037.3,,,,,56.59,2814.0
1094.17,50.0,4037.3,,,,,100.0,2810.4
1095.17,50.0,4061.9,,,,,100.0,2809.5
1096.17,50.0,4060.1,,,,,100.0,2817.2
1097.17,27.94,4035.5,,,,,55.88,2817.2
1098.17,28.3,4037.3,,,,,56.6,2814.6
1099.17,50.0,4061.9,,,,,100.0,2815.1
1100.17,50.0,4061.9,,,,,100.0,2813.2
1101.17,50.0,4060.1,,,,,100.0,2817.5
1102.17,50.0,4012.7,,,,,100.0,2817.5
1103.17,27.95,4012.8,,,,,55.91,2811.8
1104.17,27.95,4061.9,,,,,55.9,2815.4
1105.17,50.0,4109.1,,,,,100.0,2816.5
1106.17,50.0,4060.1,,,,,100.0,2817.5
1107.17,50.0,4012.7,,,,,100.0,2817.7
1108.17,27.96,4037.3,,,,,55.93,2815.0
1109.17,50.0,4037.3,,,,,100.0,2814.6
1110.17,50.0,4084.7,,,,,100.0,2817.9
1111.17,27.97,4060.1,,,,,55.94,2818.0
1112.17,50.0,4012.7,,,,,100.0,2813.4
1113.17,27.97,4037.3,,,,,55.93,2810.2
1114.17,50.0,4061.9,,,,,100.0,2815.5
1115.17,50.0,4084.7,,,,,100.0,2817.9
1116.17,50.0,4035.5,,,,,100.0,2818.0
1117.17,28.3,4012.8,,,,,56.6,2815.5
1118.17,27.99,4037.3,,,,,55.99,2814.5
1119.17,50.0,4061.9,,,,,100.0,2811.2
1120.17,50.0,4084.7,,,,,100.0,2818.2
1121.17,50.0,4035.5,,,,,100.0,2818.3
1122.17,28.3,4012.8,,,,,56.6,2810.9
1123.17,50.0,4037.3,,,,,100.0,2816.1
1124.17,50.0,4061.9,,,,,100.0,2816.5
1125.17,27.96,4084.7,,,,,55.93,2818.4
1126.17,50.0,4035.5,,,,,100.0,2818.5
1127.17,28.3,4037.3,,,,,56.61,2816.0
1128.17,50.0,4037.3,,,,,100.0,2813.5
1129.17,50.0,4061.9,,,,,100.0,2816.9
1130.17,50.0,4060.1,,,,,100.0,2818.9
1131.17,27.94,4035.5,,,,,55.87,2818.9
1132.17,28.3,4037.3,,,,,56.6,2816.3
1133.17,50.0,4061.9,,,,,100.0,2816.6
1134.17,50.0,4086.4,,,,,100.0,2816.7
1135.17,50.0,4060.1,,,,,100.0,2818.8
1136.17,50.0,4012.7,,,,,100.0,2818.8
1137.17,27.95,4012.8,,,,,55.9,2814.7
1138.17,50.0,4037.3,,,,,100.0,2812.5
1139.17,27.97,4109.1,,,,,55.94,2818.2
1140.17,50.0,4060.1,,,,,100.0,2819.1
1141.17,50.0,4012.7,,,,,100.0,2811.6
1142.17,27.97,4037.3,,,,,55.94,2816.6
1143.17,50.0,4037.3,,,,,100.0,2815.8
1144.17,50.0,4084.7,,,,,100.0,2819.4
1145.17,27.94,4060.1,,,,,55.88,2819.4
1146.18,50.0,3988.2,,,,,100.0,2815.9
1147.18,27.97,4037.3,,,,,55.95,2812.2
1148.18,50.0,4061.9,,,,,100.0,2817.4
1149.18,50.0,4084.7,,,,,100.0,2819.5
1150.18,50.0,4035.5,,,,,100.0,2819.6
1151.18,28.29,4012.8,,,,,56.57,2817.3
1152.18,50.0,4037.3,,,,,100.0,2817.4
1153.18,27.97,4061.9,,,,,55.94,2814.2
1154.18,50.0,4084.7,,,,,100.0,2820.0
1155.18,50.0,4035.5,,,,,100.0,2820.1
1156.18,28.32,4012.8,,,,,56.63,2817.5
1157.18,50.0,4037.3,,,,,100.0,2818.0
1158.18,50.0,4061.9,,,,,100.0,2818.4
1159.18,27.95,4084.6,,,,,55.9,2820.0
1160.18,50.0,4035.5,,,,,100.0,2820.1
1161.18,28.29,3987.9,,,,,56.59,2833.7
